"row ID","Default","Loan","Mortgage","Value","YOJ","Derogatories","Delinquencies","CLAGE","Inquiries","CLNO","DEBTINC","BIN_Reason","BIN_Job"
"R634","0",7900,40827.0,55757.0,14.0,0,0,87.6034624389,0,11,31.8505639026,"DebtCon","Other"
"R635","0",7900,73760.81719955898,31602.0,20.0,0,0,192.121108099,0,15,35.5860515281,"HomeImp","Office"
"R636","0",7900,73760.81719955898,67081.0,1.0,0,0,59.0815414253,0,4,41.0778782167,"HomeImp","Office"
"R640","0",7900,42400.0,53000.0,2.0,0,1,95.3666666667,0,20,33.779915348719925,"DebtCon","Other"
"R644","0",7900,73760.81719955898,75462.0,8.922268135904508,0,0,179.76627518658208,1,21,23.3450216749,"DebtCon","Other"
"R645","0",7900,41935.0,53543.0,8.0,0,0,203.544609969,1,22,31.4916867948,"DebtCon","Office"
"R646","0",8000,53000.0,65960.0,7.5,0,0,132.566666667,0,17,33.779915348719925,"HomeImp","Other"
"R647","0",8000,49232.0,61221.0,23.0,0,0,258.194577665,3,29,41.2466126345,"DebtCon","Other"
"R648","0",8000,45557.0,56235.0,7.0,0,1,84.6911348817,1,16,36.503160752,"DebtCon","Other"
"R649","0",8000,61565.0,87624.0,14.0,0,0,203.997136398,0,17,23.5625650074,"DebtCon","ProfExe"
"R651","0",8000,70546.0,81272.0,4.0,0,0,119.066922038,0,31,33.3615863011,"DebtCon","Sales"
"R661","1",8000,47306.0,68350.0,9.0,0,0,82.6333333333,0,20,33.779915348719925,"HomeImp","Other"
"R663","0",8000,69341.0,86900.0,15.0,0,1,89.2666666667,0,9,33.779915348719925,"DebtCon","Office"
"R665","0",8000,73760.81719955898,34226.0,8.922268135904508,0,1,75.3666666667,1,10,33.779915348719925,"HomeImp","Other"
"R666","0",8000,78720.0,86800.0,0.1,4,0,179.76627518658208,0,4,33.779915348719925,"DebtCon","Other"
"R667","0",8000,38758.0,46466.26,21.0,1,1,229.3,1,18,33.779915348719925,"HomeImp","Mgr"
"R668","0",8000,79200.0,116500.0,8.0,0,0,179.76627518658208,1,21,33.779915348719925,"HomeImp","Other"
"R674","1",8000,37871.0,101776.04874145007,15.0,6,2,179.633333333,0,30,33.779915348719925,"HomeImp","ProfExe"
"R676","1",8000,63152.0,101776.04874145007,9.0,1,1,132.9,1,26,33.779915348719925,"DebtCon","Other"
"R677","1",8000,21944.0,31352.0,0.0,1,1,33.4333333333,9,3,33.779915348719925,"DebtCon","Other"
"R678","1",8000,86804.0,113000.0,7.0,1,3,145.166666667,1,20,33.779915348719925,"DebtCon","Other"
"R679","1",8000,36000.0,115800.0,8.922268135904508,0,0,168.233333333,3,30,33.779915348719925,"DebtCon","Other"
"R682","1",8000,92487.0,113947.0,8.0,0,3,151.817388718,0,19,26.4575244492,"DebtCon","Other"
"R683","0",8000,84282.0,121045.0,28.0,0,0,330.174855637,1,37,35.3626863944,"HomeImp","Office"
"R684","0",8000,57361.0,71167.0,2.0,0,1,130.767034954,0,22,29.3819854445,"HomeImp","Mgr"
"R686","0",8000,73760.81719955898,49000.0,11.0,1,0,310.4,2,13,33.779915348719925,"HomeImp","Other"
"R694","0",8100,53863.0,74705.0,0.0,0,0,66.2945703905,8,21,26.0464694225,"DebtCon","Other"
"R695","0",8100,78977.0,91995.0,19.0,0,0,296.747094785,1,23,38.8209402933,"DebtCon","Mgr"
"R697","0",8100,46380.0,58745.0,7.0,0,0,78.3600876353,0,18,22.3753411665,"HomeImp","Other"
"R699","0",8100,54841.0,71400.0,6.0,0,0,89.2333333333,2,15,33.779915348719925,"DebtCon","Office"
"R707","0",8100,28187.0,32584.0,0.0,1,0,27.0488347117,10,7,29.2879568307,"DebtCon","Other"
"R709","0",8200,10909.0,37286.0,3.0,0,0,268.254601653,0,12,22.2329528141,"DebtCon","Other"
"R710","0",8200,39175.0,55848.0,10.0,0,0,161.66158225,1,18,24.2001114379,"HomeImp","Office"
"R715","0",8200,64006.0,80409.0,15.0,0,0,235.363249453,0,36,35.6367203462,"HomeImp","Other"
"R718","0",8200,72986.0,87621.0,14.0,0,1,86.5457270168,0,9,24.6974304225,"DebtCon","Office"
"R723","1",8200,47700.0,60000.0,0.1,0,0,179.76627518658208,0,0,33.779915348719925,"DebtCon","Other"
"R724","0",8200,76268.0,89166.0,23.0,0,0,341.855347203,1,46,29.8695766438,"HomeImp","Other"
"R728","0",8200,66254.0,74994.0,7.0,0,0,60.3848625173,1,24,39.7261051404,"DebtCon","ProfExe"
"R733","0",8200,135929.0,200275.0,0.0,0,0,69.6171748824,1,23,37.8054326486,"DebtCon","ProfExe"
"R736","0",8200,79751.0,125413.0,7.0,0,0,179.76627518658208,1,21,41.9855572923,"HomeImp","Other"
"R739","1",8300,82000.0,111000.0,6.0,2,2,214.1,2,12,33.779915348719925,"DebtCon","Other"
"R740","0",8300,57503.0,72704.0,18.0,0,0,156.593707546,0,11,33.3371187559,"DebtCon","Other"
"R747","1",8300,73760.81719955898,47244.0,6.0,0,0,179.76627518658208,1,21,33.779915348719925,"HomeImp","Other"
"R750","0",8300,67715.0,86945.0,14.0,0,0,221.474924812,0,17,25.1942972112,"DebtCon","ProfExe"
"R758","1",8300,10000.0,63775.0,0.0,0,0,200.866666667,0,14,33.779915348719925,"HomeImp","Other"
"R761","0",8400,53841.0,64284.0,15.0,0,3,206.354564358,0,36,26.0548537116,"DebtCon","Other"
"R762","0",8400,39991.0,58511.0,10.0,0,0,176.996111737,1,19,24.2986360829,"HomeImp","Office"
"R764","0",8400,82972.0,121796.0,7.0,0,0,179.76627518658208,1,21,41.4456235677,"HomeImp","Other"
"R766","0",8400,62989.0,76718.0,3.0,0,2,131.471382611,0,22,29.2004003393,"HomeImp","Mgr"
"R767","0",8400,43589.0,49950.0,9.0,0,0,202.704540369,0,23,33.5923189418,"DebtCon","Office"
"R774","0",8400,43900.0,55000.0,1.0,0,0,169.433333333,1,21,33.779915348719925,"DebtCon","Office"
"R775","1",8400,44800.0,56000.0,0.0,1,5,314.5,4,42,33.779915348719925,"DebtCon","Other"
"R777","0",8400,84666.0,123613.0,8.0,0,0,179.76627518658208,1,21,39.6583200465,"HomeImp","Other"
"R779","0",8400,35240.0,54314.0,8.0,0,0,210.580014792,1,22,32.5718672913,"DebtCon","Office"
"R781","0",8400,78089.0,90660.0,9.0,0,0,118.635394671,0,22,27.0930411199,"DebtCon","Mgr"
"R782","0",8400,77916.0,93589.0,0.0,0,0,179.76627518658208,1,21,27.8738706246,"DebtCon","ProfExe"
"R783","1",8400,48032.0,95213.0,5.0,1,4,326.67959049,0,30,38.1916817358,"HomeImp","Office"
"R786","0",8400,102894.0,117799.0,9.0,0,0,420.098164438,1,49,39.6331900876,"HomeImp","Other"
"R788","1",8400,37256.0,45956.0,1.0,0,0,214.443230001,1,6,31.2452485098,"DebtCon","Other"
"R796","0",8500,55100.0,66900.0,15.0,0,0,229.266666667,4,32,33.779915348719925,"DebtCon","ProfExe"
"R797","1",8500,48961.0,73550.0,11.0,6,1,145.1,4,11,33.779915348719925,"HomeImp","Other"
"R799","0",8500,64665.0,72376.0,4.0,0,0,70.9348807719,3,20,40.309041225,"HomeImp","Other"
"R800","0",8500,50031.0,57276.0,0.0,0,0,171.212814726,0,21,35.1587025706,"DebtCon","Office"
"R801","0",8500,61607.0,81126.0,16.0,0,0,222.211190265,1,35,34.7296980931,"HomeImp","Other"
"R804","0",8500,73760.81719955898,27873.0,21.0,0,0,190.061870147,0,15,38.3754060978,"HomeImp","Office"
"R805","0",8500,78346.0,82226.0,22.0,0,0,320.349542621,1,47,30.1993995233,"HomeImp","Other"
"R806","0",8500,47777.0,78979.0,18.0,0,0,202.954276542,1,16,34.8286475041,"HomeImp","Other"
"R808","0",8500,77954.0,82965.0,25.0,0,0,350.776304295,1,46,28.5845155558,"HomeImp","Other"
"R809","1",8500,29383.0,45900.0,8.0,0,0,122.133333333,0,22,33.779915348719925,"DebtCon","ProfExe"
"R814","0",8500,73208.0,88588.0,10.0,0,0,114.552582272,0,23,30.0824889814,"DebtCon","Mgr"
"R816","0",8600,73760.81719955898,54905.0,8.0,0,0,308.650117433,2,13,32.5539761044,"HomeImp","Other"
"R819","1",8600,36933.0,42289.0,4.0,0,0,100.616421129,2,26,38.4364900847,"DebtCon","Mgr"
"R821","1",8600,73760.81719955898,25000.0,0.0,6,0,64.8666666667,2,27,33.779915348719925,"HomeImp","Other"
"R827","0",8600,22960.0,80874.0,20.0,0,0,238.702683386,0,11,25.8873198975,"HomeImp","ProfExe"
"R834","0",8600,14762.0,66271.0,25.0,0,0,318.149277551,1,13,42.276634205,"HomeImp","Office"
"R836","0",8600,66366.0,75957.0,8.0,0,0,72.9167210724,2,25,39.6604087388,"DebtCon","ProfExe"
"R837","0",8600,124810.0,176581.0,8.0,0,0,213.302884817,1,19,32.8764585137,"DebtCon","Other"
"R839","0",8700,57254.0,86883.0,16.0,0,0,172.16656274,0,28,25.0434367465,"HomeImp","Other"
"R844","0",8700,53073.0,83415.0,2.0,0,0,211.268780215,3,29,30.2015094558,"DebtCon","Other"
"R846","0",8700,60237.0,69891.0,3.0,0,0,321.274829198,0,9,32.2803136218,"DebtCon","Other"
"R847","0",8700,77377.0,97070.0,3.0,0,0,68.854877174,2,24,38.2177257842,"DebtCon","Mgr"
"R848","0",8700,30716.0,84778.0,19.0,0,0,219.085235609,0,10,23.8088941538,"HomeImp","ProfExe"
"R851","1",8700,57141.0,70244.0,8.0,0,0,106.855428161,0,19,31.8913142621,"HomeImp","Other"
"R852","0",8700,79062.0,98038.0,4.0,0,0,139.264033636,0,26,33.5780355389,"DebtCon","ProfExe"
"R854","0",8700,51950.0,67475.0,4.5,0,1,246.466666667,2,16,33.779915348719925,"HomeImp","Other"
"R855","0",8700,43759.0,50070.0,19.0,1,1,218.9062534,0,17,34.0581468017,"HomeImp","Mgr"
"R860","0",8700,77930.0,80164.0,20.0,0,0,350.52840986,1,47,29.6623600997,"HomeImp","Other"
"R861","0",8700,58060.0,65605.0,23.0,0,0,259.683813399,3,29,39.8299994648,"DebtCon","Other"
"R864","0",8700,52388.0,64332.0,1.0,0,0,91.1120608409,1,12,36.8749275079,"HomeImp","Other"
"R868","1",8800,108608.0,101776.04874145007,0.0,0,6,253.471758592,4,23,33.779915348719925,"DebtCon","Mgr"
"R869","1",8800,2800.0,18361.0,2.0,3,1,107.766666667,4,3,33.779915348719925,"HomeImp","Other"
"R874","0",8800,78953.0,93018.0,7.0,0,0,110.723129965,0,22,28.2894291733,"DebtCon","Mgr"
"R875","1",8800,33395.0,51057.0,2.0,0,0,80.8224796907,1,20,16.8830310139,"DebtCon","Office"
"R888","0",8900,111493.0,133191.0,6.0,0,0,159.432698081,0,19,34.3711489004,"DebtCon","Self"
"R890","0",8900,58503.0,74706.0,6.0,0,0,243.935996251,1,16,36.7932371688,"HomeImp","Other"
"R891","1",8900,62733.0,77741.0,8.0,0,0,68.8900961658,3,17,37.7733005944,"DebtCon","Mgr"
"R892","0",8900,58839.0,81223.0,4.0,0,0,102.246469593,2,15,26.2064099525,"DebtCon","Office"
"R894","1",8900,64343.0,84013.0,4.0,0,0,39.2217192526,0,12,35.7884374586,"DebtCon","Other"
"R895","1",8900,133847.0,157399.0,17.0,0,2,70.8841440935,0,12,34.7023307384,"HomeImp","ProfExe"
"R898","0",8900,73760.81719955898,49147.0,8.922268135904508,0,0,110.509580533,1,8,37.1081420593,"HomeImp","Other"
"R901","0",9000,50513.0,61190.0,5.0,0,0,75.3885512442,1,11,30.4980051175,"DebtCon","Other"
"R903","0",9000,50170.0,64309.0,7.0,0,3,120.431226094,2,11,39.9754898278,"DebtCon","Mgr"
"R904","0",9000,81248.0,92503.0,0.0,0,0,121.199649503,2,10,37.3902398894,"DebtCon","Other"
"R907","0",9000,56162.0,75526.0,6.0,0,0,127.786969601,0,15,35.7340568157,"HomeImp","Other"
"R911","0",9000,8221.0,38290.0,4.0,0,0,266.383799369,0,12,23.7030671875,"DebtCon","Other"
"R912","0",9000,56930.0,67557.0,0.0,0,1,118.69951614,2,18,36.6868820438,"DebtCon","Other"
"R915","1",9000,31170.0,50725.0,16.0,0,0,93.0666666667,0,18,33.779915348719925,"DebtCon","Other"
"R916","1",9000,84532.0,104000.0,3.0,0,0,50.6666666667,1,3,33.779915348719925,"DebtCon","ProfExe"
"R917","0",9000,76964.0,90500.0,3.0,0,0,101.4,2,32,33.779915348719925,"DebtCon","Other"
"R919","0",9000,73760.81719955898,63684.0,8.922268135904508,0,0,358.066666667,0,7,33.779915348719925,"HomeImp","Other"
"R920","0",9000,47350.86,105000.0,6.0,0,1,227.266666667,0,10,33.779915348719925,"DebtCon","ProfExe"
"R921","0",9000,50400.0,65000.0,6.0,0,0,117.6,1,24,33.779915348719925,"DebtCon","Mgr"
"R922","0",9000,96884.0,110108.0,18.0,0,2,194.8,2,16,33.779915348719925,"DebtCon","Other"
"R931","0",9000,50866.0,73064.0,5.0,0,0,118.570004972,1,23,40.1860615001,"DebtCon","Mgr"
"R932","0",9000,12340.0,36133.0,8.922268135904508,0,0,179.76627518658208,1,21,31.7038147223,"DebtCon","Other"
"R933","0",9000,53177.0,56782.0,9.0,0,0,106.500537011,3,33,40.0841755018,"HomeImp","Other"
"R934","0",9100,73760.81719955898,50391.0,8.922268135904508,0,0,179.76627518658208,1,21,15.0247058325,"DebtCon","Other"
"R936","0",9100,50606.0,58822.0,11.0,0,0,89.6448334212,0,22,36.3024092223,"DebtCon","Other"
"R937","1",9100,17218.0,36721.0,8.0,0,1,115.752093316,3,5,37.479410286,"DebtCon","Other"
"R941","1",9100,78369.0,92000.0,0.2,0,0,180.833333333,3,35,33.779915348719925,"DebtCon","Sales"
"R942","1",9100,28550.0,40300.0,5.0,0,0,109.535635519,7,33,23.0829053415,"HomeImp","Other"
"R943","0",9100,24721.0,34462.0,1.0,0,0,28.1005203628,9,7,27.5206821671,"DebtCon","Other"
"R947","0",9100,53764.0,56429.0,9.0,0,0,92.0789787747,3,33,40.5820839397,"HomeImp","Other"
"R948","0",9100,78210.0,86558.0,8.0,0,0,92.1115042809,0,23,28.1670746974,"DebtCon","Mgr"
"R954","0",9200,19756.0,26140.0,0.0,1,0,0.486711450808,9,7,27.0752566434,"DebtCon","Other"
"R955","0",9200,46707.0,60000.0,4.0,0,0,192.8,2,17,33.779915348719925,"DebtCon","Mgr"
"R959","0",9200,52531.0,66491.0,11.0,0,0,122.228534264,1,19,32.6576288928,"DebtCon","Mgr"
"R972","0",9300,59617.0,67709.0,4.0,0,1,243.830727803,1,16,35.9682807458,"HomeImp","Other"
"R975","0",9300,39307.0,51680.0,8.0,0,0,196.014634902,0,23,30.7315717037,"DebtCon","Office"
"R977","1",9300,78000.0,97700.0,12.0,0,2,88.5,4,29,33.779915348719925,"DebtCon","Mgr"
"R979","0",9300,21138.0,30700.0,3.0,0,0,179.76627518658208,1,21,33.779915348719925,"DebtCon","Other"
"R981","0",9300,73760.81719955898,55350.0,9.0,0,0,308.340331764,2,13,33.6355254029,"HomeImp","Other"
"R987","0",9300,21979.0,39880.0,3.0,0,0,179.76627518658208,1,21,38.8440893349,"DebtCon","Other"
"R989","0",9400,52371.0,55764.0,1.0,0,0,177.702800426,0,20,37.3586880497,"DebtCon","Office"
"R990","0",9400,49484.0,59137.0,10.0,0,0,102.272676593,0,22,37.2691310816,"DebtCon","Other"
"R992","0",9400,57105.0,67061.0,6.0,0,0,129.508483792,0,34,35.734592764,"HomeImp","Other"
"R994","0",9400,85448.0,94101.0,2.0,0,0,104.113363175,2,32,39.5418479699,"DebtCon","Other"
"R995","0",9400,56508.0,78358.0,17.0,0,0,141.931156179,0,11,32.3274950491,"DebtCon","Other"
"R1001","0",9400,61185.0,65302.0,1.0,0,2,117.171004443,2,18,35.6119438765,"DebtCon","Other"
"R1002","0",9400,109991.0,125146.0,7.0,0,1,171.679811143,0,18,34.8134685937,"DebtCon","Self"
"R1005","0",9400,53756.0,76077.0,12.0,2,0,244.116652924,2,29,33.3745706309,"HomeImp","Office"
"R1007","0",9400,86539.0,95010.0,0.0,4,0,179.76627518658208,0,3,29.8153235881,"DebtCon","Other"
"R1010","0",9400,52598.0,74747.0,6.0,0,0,129.34382449,1,24,42.2654661178,"DebtCon","Mgr"
"R1011","0",9400,51505.0,84178.0,19.0,0,0,202.697962892,0,16,35.5306134269,"HomeImp","Other"
"R1013","0",9400,53244.0,62245.0,23.0,0,0,276.787744019,3,28,37.8218515089,"DebtCon","Other"
"R1016","0",9400,103973.0,119817.0,18.0,0,2,182.616639399,2,16,37.3379771917,"DebtCon","Other"
"R1019","0",9500,115186.0,131800.0,7.0,0,0,177.050036054,0,19,33.4305580397,"DebtCon","Self"
"R1020","0",9500,41541.0,57280.0,6.0,0,0,69.2293693512,1,10,29.1601270759,"DebtCon","Other"
"R1024","0",9500,55862.0,62965.0,15.0,0,4,223.103914023,0,36,26.1411780495,"DebtCon","Other"
"R1025","0",9500,70000.0,85000.0,9.0,0,1,175.566666667,1,12,33.779915348719925,"DebtCon","ProfExe"
"R1027","0",9500,21900.0,35250.0,16.0,0,0,59.8666666667,1,10,33.779915348719925,"HomeImp","Mgr"
"R1028","0",9500,59494.0,75930.0,0.0,0,0,98.9985078402,0,6,36.8884363729,"HomeImp","Other"
"R1030","0",9500,43210.0,59692.0,1.0,1,0,103.089483121,1,13,38.7049850683,"HomeImp","Other"
"R1033","0",9500,79479.0,88772.0,8.0,0,0,189.589074668,0,12,37.9529899097,"DebtCon","ProfExe"
"R1034","1",9500,73760.81719955898,40000.0,10.0,0,0,36.5,1,1,33.779915348719925,"HomeImp","Other"
"R1035","0",9600,62405.0,69459.0,0.0,0,2,86.4318317439,2,18,36.2603312716,"DebtCon","Other"
"R1042","0",9600,73760.81719955898,68324.0,8.922268135904508,0,0,356.45017827,0,6,36.5542683166,"HomeImp","Other"
"R1044","0",9600,53196.0,63942.0,16.0,0,4,227.56368402,0,36,24.0167699412,"DebtCon","Other"
"R1051","0",9600,77359.0,101365.0,1.0,0,0,182.803514455,0,31,33.4819101334,"HomeImp","Other"
"R1055","0",9700,45907.0,57507.0,6.0,0,0,81.2294486369,0,11,29.0375742228,"DebtCon","Other"
"R1056","0",9700,53527.0,58605.0,4.0,0,0,75.5845425813,3,12,36.7095389087,"DebtCon","Office"
"R1058","0",9700,73760.81719955898,64644.0,8.922268135904508,0,0,368.070924076,0,6,36.5731695977,"HomeImp","Other"
"R1059","0",9700,21883.0,67432.0,24.0,0,0,308.995575743,1,12,41.4142806506,"HomeImp","Office"
"R1060","0",9700,84933.0,122520.0,10.0,0,0,141.433075989,1,23,36.7950139634,"DebtCon","Office"
"R1061","1",9700,55986.0,73000.0,2.5,0,1,207.166666667,2,29,33.779915348719925,"DebtCon","Other"
"R1064","0",9700,59100.0,74986.0,14.0,0,0,244.533333333,1,32,33.779915348719925,"HomeImp","Office"
"R1067","0",9700,39141.0,48905.0,13.0,0,0,89.8359397398,0,11,32.4314097003,"DebtCon","Other"
"R1069","0",9700,59633.0,70398.0,4.0,0,0,239.038205841,1,16,38.8672489892,"HomeImp","Other"
"R1071","0",9700,8852.0,60599.0,7.0,2,1,359.104491303,1,21,16.8719827601,"HomeImp","Other"
"R1072","1",9700,32660.0,54536.0,0.0,0,0,156.482105695,0,13,67.3249035502,"DebtCon","Office"
"R1076","0",9800,54564.0,62109.0,10.0,0,0,124.021625039,0,19,32.565686372,"DebtCon","Mgr"
"R1077","0",9800,15021.0,31900.0,6.0,0,0,276.734201742,0,11,22.2912491854,"DebtCon","Other"
"R1078","0",9800,136154.0,203815.0,1.0,0,0,70.8533276418,2,23,35.8789882997,"DebtCon","ProfExe"
"R1081","0",9800,74962.0,108730.0,4.0,0,1,76.3924160527,1,33,37.3213475602,"HomeImp","ProfExe"
"R1082","1",9800,36500.0,54000.0,17.0,0,1,105.666666667,5,19,33.779915348719925,"HomeImp","Other"
"R1083","0",9800,81199.0,206201.0,12.0,0,0,2.82078557749,1,7,21.2838676801,"HomeImp","Self"
"R1088","0",9800,32550.0,52554.0,12.0,0,0,229.512741144,1,32,37.9230880945,"DebtCon","Other"
"R1099","0",9800,63891.0,72980.0,7.0,0,0,32.4149335305,2,24,39.3718698599,"DebtCon","ProfExe"
"R1105","0",9900,79379.0,205346.0,14.0,0,0,20.2141948672,1,7,19.7994279152,"HomeImp","Self"
"R1109","0",9900,28432.0,36605.0,0.0,0,0,111.531625288,1,29,37.5881956476,"HomeImp","Office"
"R1115","1",9900,71371.0,84865.0,0.0,2,0,94.8052357492,0,12,38.2113051021,"DebtCon","Mgr"
"R1120","0",9900,82697.0,100689.0,3.0,0,0,133.365790619,0,26,33.5917163136,"DebtCon","ProfExe"
"R1124","0",9900,26427.0,87134.0,20.0,0,0,244.36524652,0,11,25.003965494,"HomeImp","ProfExe"
"R1128","1",9900,59206.0,75690.0,6.0,0,2,288.395058539,1,19,30.7760278637,"HomeImp","Office"
"R1133","0",10000,75976.0,91000.0,10.5,0,0,171.466666667,5,22,33.779915348719925,"DebtCon","Other"
"R1136","0",10000,84580.0,118924.0,31.0,0,0,341.94497562,2,37,35.2488976313,"HomeImp","Office"
"R1140","1",10000,86000.0,111000.0,6.5,0,1,91.9666666667,3,17,33.779915348719925,"DebtCon","Other"
"R1142","1",10000,73760.81719955898,25010.0,5.0,0,3,326.133333333,4,17,33.779915348719925,"HomeImp","Self"
"R1145","1",10000,186000.0,225750.0,2.0,0,0,75.8666666667,1,5,33.779915348719925,"HomeImp","ProfExe"
"R1146","1",10000,28000.0,73250.0,2.0,0,0,28.9666666667,4,12,33.779915348719925,"HomeImp","Other"
"R1149","1",10000,27000.0,54300.0,0.3,0,1,91.1333333333,0,6,33.779915348719925,"HomeImp","Other"
"R1151","0",10000,7718.0,77750.0,8.0,0,0,261.8,0,14,33.779915348719925,"DebtCon","Other"
"R1154","0",10000,73760.81719955898,42497.0,6.0,0,0,165.433333333,1,9,33.779915348719925,"HomeImp","Mgr"
"R1158","0",10000,66000.0,89145.0,9.0,0,0,215.033333333,3,29,33.779915348719925,"DebtCon","Office"
"R1162","0",10000,34767.0,51000.0,23.0,0,1,121.733333333,0,23,33.779915348719925,"HomeImp","Other"
"R1164","0",10000,57068.0,72000.0,12.0,0,0,257.7,0,27,33.779915348719925,"DebtCon","Other"
"R1166","0",10000,131589.0,156000.0,5.0,0,1,419.033333333,1,43,33.779915348719925,"HomeImp","ProfExe"
"R1168","0",10000,48041.0,76050.0,3.0,0,2,185.7,0,13,33.779915348719925,"HomeImp","Other"
"R1176","1",10000,19225.53,35500.0,5.0,0,2,186.0,1,10,33.779915348719925,"HomeImp","Office"
"R1177","1",10000,62000.0,80000.0,5.0,0,1,97.4,4,30,33.779915348719925,"DebtCon","Other"
"R1179","1",10000,46946.0,65000.0,7.2,0,1,80.1,1,12,33.779915348719925,"HomeImp","Office"
"R1182","1",10000,99600.0,125500.0,8.0,0,0,80.1,3,21,33.779915348719925,"DebtCon","Office"
"R1183","1",10000,122800.0,151500.0,2.0,0,0,205.966666667,1,23,33.779915348719925,"HomeImp","ProfExe"
"R1185","1",10000,48840.0,58740.0,15.0,2,2,194.8,0,39,33.779915348719925,"HomeImp","Other"
"R1190","1",10000,76700.0,97800.0,25.0,0,10,205.233333333,3,26,33.779915348719925,"DebtCon","Other"
"R1191","1",10000,59543.0,86800.0,9.0,3,1,152.133333333,2,51,33.779915348719925,"DebtCon","Other"
"R1192","1",10000,52410.0,54500.0,1.0,9,4,132.9,4,29,33.779915348719925,"DebtCon","Mgr"
"R1194","1",10000,16288.0,48600.0,24.0,0,0,268.833333333,1,16,33.779915348719925,"DebtCon","Other"
"R1196","1",10000,73760.81719955898,65088.0,3.5,4,5,205.066666667,2,39,33.779915348719925,"HomeImp","Mgr"
"R1197","1",10000,73760.81719955898,79500.0,19.0,0,0,285.1,2,7,33.779915348719925,"DebtCon","ProfExe"
"R1199","1",10000,91000.0,110000.0,16.0,1,3,123.766666667,2,22,33.779915348719925,"DebtCon","Other"
"R1201","1",10000,90700.0,123370.0,15.0,2,0,90.3,1,4,33.779915348719925,"DebtCon","ProfExe"
"R1202","1",10000,34900.0,48000.0,3.0,0,0,288.166666667,1,3,33.779915348719925,"HomeImp","Other"
"R1205","0",10000,133879.0,157446.0,6.0,0,1,421.362872181,1,42,30.6069987022,"HomeImp","ProfExe"
"R1206","1",10000,36000.0,68800.0,13.0,0,0,118.666666667,6,15,33.779915348719925,"DebtCon","Other"
"R1208","0",10000,114643.0,130127.0,5.0,0,1,160.667893099,0,19,33.9200443934,"DebtCon","Self"
"R1214","0",10100,32608.0,47377.0,9.0,0,0,67.3870656699,0,3,35.6901930358,"HomeImp","Other"
"R1216","1",10100,73760.81719955898,25300.0,8.922268135904508,1,0,122.3,1,5,33.779915348719925,"DebtCon","Other"
"R1220","0",10100,47426.0,68820.0,16.0,0,4,220.760912304,0,36,24.01951269,"DebtCon","Other"
"R1221","0",10100,57881.0,69554.0,29.0,0,3,189.924522429,1,24,34.6104554298,"HomeImp","Other"
"R1222","1",10100,60200.0,74000.0,4.0,0,4,128.866666667,5,24,33.779915348719925,"DebtCon","Other"
"R1223","0",10100,68820.0,78830.0,2.0,0,0,170.722452304,1,34,29.2067528318,"DebtCon","Other"
"R1225","0",10100,54873.0,73085.0,5.0,0,1,252.252892595,1,16,38.7274172972,"HomeImp","Other"
"R1229","0",10100,126358.0,180305.0,8.0,0,0,199.350529654,1,20,32.0336287885,"DebtCon","Other"
"R1230","0",10100,58446.0,71145.0,4.0,0,1,244.624367638,1,15,38.1173063882,"HomeImp","Other"
"R1231","0",10100,63283.0,82912.0,0.0,0,0,99.8162582509,1,7,38.3705397064,"HomeImp","Other"
"R1240","1",10200,69116.0,105228.0,12.0,0,8,122.84395119,0,36,36.1228859059,"HomeImp","ProfExe"
"R1241","0",10200,82630.0,99250.0,1.0,0,0,107.528559812,1,32,40.2809748648,"DebtCon","Other"
"R1242","0",10200,55539.0,65357.0,5.0,0,0,190.945930809,1,17,28.6408237268,"DebtCon","Mgr"
